website,interview_difficulty,ceo_name,nb_c_jobs,company_description,registered_employer,benefits_below,similar_companies,acquired_by,founded,affiliated_company,nb_ratings_ceo,stars,nb_c_reviews_detailled,size,nb_c_interviews,friend_recommend,url,benefits_above,employer_id,revenue,headquarters,competitors,company_name,nb_c_salaries,awards,ceo_rating,type,industry,operated_by,headquarters_city,headquarters_state,nb_awards_after_2000,has_website,ticker
ohdstl.com,3.0,Michelle Corey,,,Unclaimed Profile,,"Overhead Door,overhead door company of atlanta,Overhead Door Company of Charlotte,Overhead Door Company of Hartford,Nordstrom,Kohl's,J. C. Penney,Victoria's Secret Stores,Barnes & Noble,The Gap,Ross Stores",,,,0,4.0,1,6 to 15 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-Overhead-Door-Company-of-St-Louis-EI_IE574882.11,44.htm",,574882,Unknown / Non-Applicable per year,"Saint Louis, MO",Unknown,Overhead Door Company of St. Louis,1.0,,,Company - Public,Retail,,Saint Louis,MO,0.0,1,
www.sos-llc.org,,,,,Unclaimed Profile,,"International SOS,Universal Protection Service,Vivint,Tyco,U.S. Security Associates,GEO Group,Detector Electronics,Dunbar Armored",,,,0,4.5,2,50 to 149 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Security-Operation-Services-EI_IE776192.11,38.htm",,776192,Unknown / Non-Applicable per year,"Ypsilanti, MI",Unknown,Security Operation Services,,,,Company - Private,Business Services,,Ypsilanti,MI,0.0,1,
,,,,,Unclaimed Profile,,"Buffalo Wild Wings,Darden,Panda Express,Olive Garden Italian Restaurants,Red Robin",,,,0,1.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-43-Broadway-Bar-and-Grill-EI_IE912751.11,36.htm",,912751,Unknown / Non-Applicable per year,"New Haven, CT",Unknown,43 Broadway Bar & Grill,,,,Company - Private,"Restaurants, Bars & Food Services",,New Haven,CT,0.0,0,
www.calfee.com,,Brent Ballard,,,Unclaimed Profile,,"Jones Day,Kirkland & Ellis,Fragomen, Del Rey, Bernsen, & Loewy,Ropes & Gray,Sidley Austin,Greenberg Traurig,Perkins Coie,Jones Day,Morgan Lewis",,1946.0,,0,2.1,6,150 to 499 Employees,,25.0,"http://www.glassdoor.com/Overview/Working-at-Calfee-Halter-and-Griswold-EI_IE118999.11,37.htm",,118999,$25 to $50 million (USD) per year,"Cleveland, OH",Unknown,"Calfee, Halter & Griswold",4.0,,,Company - Private,Accounting & Legal,,Cleveland,OH,0.0,1,
www.malvisystems.com,0.0,Ravi Sooram,,,Unclaimed Profile,,"Collabera,Gartner,Akamai,CACI International,CompuCom,Sapient",,,,1,1.0,1,1 to 5 Employees,1.0,,"http://www.glassdoor.com/Overview/Working-at-Malvi-Systems-EI_IE375740.11,24.htm",,375740,Less than $1 million (USD) per year,"Princeton Junction, NJ",Unknown,Malvi Systems,170.0,,,Company - Private,Information Technology,,Princeton Junction,NJ,0.0,1,
www.datamarketing.com,,,,,Unclaimed Profile,,,,,,0,5.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Data-Marketing-EI_IE974773.11,25.htm",,974773,Unknown / Non-Applicable per year,"Santa Clara, CA",Unknown,Data Marketing,,,,Company - Private,Unknown,,Santa Clara,CA,0.0,1,
www.elysianfieldsonline.com,,Achura Citizen,,,Unclaimed Profile,,"Nordstrom,Kohl's,J. C. Penney,Victoria's Secret Stores,Barnes & Noble,The Gap,Ross Stores",,,,0,4.0,1,16 to 50 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Elysian-Fields-EI_IE654038.11,25.htm",,654038,$1 to $5 million (USD) per year,"Sarasota, FL",Unknown,Elysian Fields,,,,Company - Public,Retail,,Sarasota,FL,0.0,1,
www.garbetthomes.com,,Bryson Garbett,,,Unclaimed Profile,,"HD Supply,Kiewit Corporation,Turner Construction,Power Home Remodeling Group,Toll Brothers,Parsons Corporation,Atkins,Superior Walls & Ceilings (QLD)",,,,0,4.0,1,Unknown,,,"http://www.glassdoor.com/Overview/Working-at-Garbett-Homes-EI_IE278263.11,24.htm",,278263,$5 to $10 million (USD) per year,"Salt Lake City, UT",Unknown,Garbett Homes,2.0,,,Company - Private,"Construction, Repair & Maintenance",,Salt Lake City,UT,0.0,1,
www.crystalpm.com,,Mark D. Crowley,,,Unclaimed Profile,,"Abeo,PwC,KPMG US,McKinsey & Company,H&R Block,Aon Hewitt,Razorfish,Grant Thornton,KBR,RGP",,,,0,1.0,1,6 to 15 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Abeo-Solutions-EI_IE676207.11,25.htm",,676207,Unknown / Non-Applicable per year,"Austin, TX",Unknown,Abeo Solutions,3.0,,,Company - Private,Accounting & Legal,,Austin,TX,0.0,1,
www.gastronomyinc.com,,,,,Unclaimed Profile,,"Chipotle,Buffalo Wild Wings,Applebee's,Darden,Red Lobster,Panda Express,Olive Garden Italian Restaurants,Red Robin",,1980.0,,0,3.6,3,500 to 999 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Gastronomy-EI_IE395780.11,21.htm",,395780,$10 to $25 million (USD) per year,"Salt Lake City, UT",Unknown,Gastronomy,1.0,,,Company - Private,"Restaurants, Bars & Food Services",,Salt Lake City,UT,0.0,1,
www.healthconceptsltd.com,,,,,Unclaimed Profile,,"Kaiser Permanente,HCR ManorCare,BAYADA Home Health Care,Fresenius Medical Care - North America,DaVita,Genesis HealthCare,Brookdale Senior Living,Quest Diagnostics,Express Scripts",,,,0,2.0,1,1000 to 5000 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Health-Concepts-EI_IE751653.11,26.htm",,751653,Unknown / Non-Applicable per year,"Providence, RI",Unknown,Health Concepts,,,,Company - Private,Health Care,,Providence,RI,0.0,1,
www.hzcu.org,,,,,Unclaimed Profile,,"STCU,Fidelity Investments,PNC Financial Services Group,BlackRock,Citibank,New York Life",,,,0,4.7,3,150 to 499 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Horizon-Credit-Union-EI_IE448443.11,31.htm",,448443,Unknown / Non-Applicable per year,"Spokane Valley, WA",Unknown,Horizon Credit Union,1.0,,,Unknown,Finance,,Spokane Valley,WA,0.0,1,
www.bradenriveranimalhospital.com,,,,,Unclaimed Profile,,"BluePearl Veterinary Partners,VetCor,VIP PetCare,MedVet,American Veterinary Medical Association,DallasDogandCat.com",,,,0,5.0,1,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Braden-River-Animal-Hospital-EI_IE746278.11,39.htm",,746278,Less than $1 million (USD) per year,"Bradenton, FL",Unknown,Braden River Animal Hospital,,,,Company - Private,Consumer Services,,Bradenton,FL,0.0,1,
www.bayviewassociation.org,,John P. Stakoe,,,Unclaimed Profile,,"Stratasys,Goodyear,Michigan Talent Bank,Pentair,International Paper",,,,2,4.3,3,500 to 999 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Bay-View-Association-EI_IE462134.11,31.htm",,462134,$1 to $5 million (USD) per year,"Petoskey, MI",Unknown,Bay View Association,,,,Nonprofit Organization,Manufacturing,,Petoskey,MI,0.0,1,
www.pedaids.org,2.5,Chip Lyons,,,Engaged Employer,,"FHI 360,Bill & Melinda Gates Foundation,Management Sciences for Health,John Snow, Inc,United Nations Foundation,YMCA,American Cancer Society,Planned Parenthood,Boys & Girls Clubs,Wounded Warrior Project,Easter Seals,International Rescue Committee",,1988.0,,0,3.6,26,1000 to 5000 Employees,6.0,68.0,"http://www.glassdoor.com/Overview/Working-at-Elizabeth-Glaser-Pediatric-AIDS-Foundation-EI_IE264017.11,53.htm",,264017,$100 to $500 million (USD) per year,"Washington, DC",International Center for AIDS Care and Treatment Programs,Elizabeth Glaser Pediatric AIDS Foundation,38.0,,,Nonprofit Organization,Non-Profit,,Washington,DC,0.0,1,
www.impactmerch.com,1.0,,,,Unclaimed Profile,,"PwC,KPMG US,McKinsey & Company,H&R Block,Razorfish,Grant Thornton,KBR,RGP",,,,0,4.0,2,16 to 50 Employees,1.0,65.0,"http://www.glassdoor.com/Overview/Working-at-Impact-Merchandising-EI_IE623289.11,31.htm",,623289,Unknown / Non-Applicable per year,"Omaha, NE",Unknown,Impact Merchandising,1.0,,,Company - Private,Accounting & Legal,,Omaha,NE,0.0,1,
www.quest.co.za,1.0,,,,Unclaimed Profile,,"Advantage Sales and Marketing,Insight Global,TeleTech,Beacon Hill Staffing Group,Ageatia Technology Consultancy Services,Paychex,SYKES,Leapforce",,,,0,1.9,2,Unknown,2.0,,"http://www.glassdoor.com/Overview/Working-at-Quest-Staffing-EI_IE352988.11,25.htm",,352988,Unknown / Non-Applicable per year,"Johannesburg, South Africa",Unknown,Quest Staffing,,,,Unknown,Business Services,,Johannesburg,South Africa,0.0,1,
www.k4arch.com,,Jeffry C. Klump,,"K4 Architecture has a four-pronged approach to helping companies build their brands. The firm offers architectural planning, construction management, interior design, and real estate development services to two core sectors: retail and financial services. K4 helps turn stores, branches, and offices into recognizable branded environments. The company also serves auto dealerships, hospitals, hotels, places of worship, restaurants, and schools. Clients have included Dunkin' Donuts, Starbucks, Allstate, and Franklin Bank. K4 Architecture was named after founder and president Jeff Klump and four of the company's principals.",Unclaimed Profile,,"Gensler,Stantec,Core Laboratories,Tetra Tech,Belcan Corporation,ARCADIS US,Burns & McDonnell,Arup,HDR",,,,1,1.0,1,50 to 149 Employees,,,"http://www.glassdoor.com/Overview/Working-at-K4-EI_IE157034.11,13.htm",,157034,$5 to $10 million (USD) per year,"Cincinnati, OH","The Haskell Company,GEC Associates,Architectural Group International",K4,1.0,,,Company - Private,Business Services,,Cincinnati,OH,0.0,1,
www.nacscorp.com,,Kurt K. Schoen,,,Unclaimed Profile,,"Werner Enterprises,J.B. Hunt,Capstone Logistics,Expeditors,Coyote Logistics,PLS Logistics Services,Greatwide Logistics",,,,0,2.4,2,150 to 499 Employees,,41.0,"http://www.glassdoor.com/Overview/Working-at-NACSCORP-EI_IE218755.11,19.htm",,218755,Unknown / Non-Applicable per year,"Oberlin, OH",Unknown,NACSCORP,2.0,,,Company - Private,Transportation & Logistics,,Oberlin,OH,0.0,1,
www.tesconsult.com,3.0,,,,Unclaimed Profile,,"Razorfish,KBR,RGP",,,,0,5.0,1,16 to 50 Employees,1.0,100.0,"http://www.glassdoor.com/Overview/Working-at-Technical-Environmental-Services-EI_IE692515.11,43.htm",,692515,Unknown / Non-Applicable per year,"Marrero, LA",Unknown,Technical Environmental Services,1.0,,,Company - Private,Accounting & Legal,,Marrero,LA,0.0,1,
www.belcorp.biz,2.3,Eduardo Belmont,,"We believe in women, we distinguish their entrepreneurial spirit and strengthen their capacity to transform their lives and their environment. Through direct sales we offer over 900,000 women an opportunity to progress by giving them the chance to establish their own business, increasing their possibilities of personal advancement and enabling them to provide a better life for themselves and their families.Our brands L’Bel, Ésika and Cyzone, have been created based on an in-depth knowledge of our consumers and with the aim of satisfying their specific needs and desires. Our multi-brand offering provides women the chance to achieve their personal ideal of beauty and strengthen the business of the beauty consultants who offer our products.",Engaged Employer,,"Procter & Gamble,Unilever,Copa Airlines,Graña y Montero S.A.A.,EY,IBM,Hewlett-Packard,Deloitte,adidas Group,Nestlé,Repsol,Peace Corps",,1968.0,,13,3.6,16,5000+ Employees,3.0,91.0,"http://www.glassdoor.com/Overview/Working-at-Belcorp-EI_IE425125.11,18.htm",,425125,Unknown / Non-Applicable,"Lima, Peru",Unknown,Belcorp,6.0,"Best Multinational Workplaces in Latin America,(,5,),Great Place to Work® Institute,2014,Largest Direct Selling Company in the World,(,10,),Direct Selling News Global 100 List,2012",95.0,Company - Private,Consumer Services,,Lima,Peru,2.0,1,
www.shoptrailblazer.com,,,,,Unclaimed Profile,,"Academy Sports & Outdoors,Bass Pro Shops,New Balance,Patagonia,Modell's Sporting Goods,Scheels,Golfsmith",,,,0,4.1,2,50 to 149 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Trailblazer-EI_IE545404.11,22.htm",,545404,Unknown / Non-Applicable per year,"Guilford, CT",Unknown,Trailblazer,1.0,,,Company - Private,Retail,,Guilford,CT,0.0,1,
www.mommagoldbergsdeli.com,,,,,Unclaimed Profile,,"Panera Bread,Buffalo Wild Wings,Cheesecake Factory,Darden,Panda Express,Cracker Barrel,Olive Garden Italian Restaurants,Red Robin",,,,0,3.0,6,50 to 149 Employees,1.0,24.0,"http://www.glassdoor.com/Overview/Working-at-Momma-Goldberg-s-Deli-EI_IE680312.11,32.htm",,680312,Unknown / Non-Applicable per year,"Troy, AL",Unknown,Momma Goldberg's Deli,3.0,,,Franchise,"Restaurants, Bars & Food Services",,Troy,AL,0.0,1,
www.dimin.com,2.0,Jim Baker,,,Unclaimed Profile,,"VML,Johnson Controls,Stratasys,Goodyear,Michigan Talent Bank,Pentair,International Paper",,,,5,2.9,11,50 to 149 Employees,1.0,58.0,"http://www.glassdoor.com/Overview/Working-at-Dimensional-Innovations-EI_IE309617.11,34.htm",,309617,$10 to $25 million (USD) per year,"Overland Park, KS",Unknown,Dimensional Innovations,4.0,,62.0,Company - Private,Manufacturing,,Overland Park,KS,0.0,1,
www.ohiohealth.com,2.5,David P. Blom,,"Operating throughout the central part of the state, OhioHealth aims to keep Buckeyes healthy. The not-for-profit system runs eight acute care hospitals and is affiliated with another nine community hospitals and area health systems. All told, OhioHealth has about 2,000 staffed beds in and around Columbus. Additional facilities offer urgent care, physical rehabilitation, diagnostic imaging, and sleep diagnostics services. Subsidiary HomeReach provides home health care and hospice care. Its WorkHealth program offers workers' compensation care management and occupational rehabilitation services. OhioHealth Group, OhioHealth's joint venture with The Medical Group of Ohio, operates the HealthReach PPO.",Unclaimed Profile,,"Cardinal Health,Nationwide Children's Hospital,Mount Carmel Health,Ohio State University Medical Center,Alliance Data,The Ohio State University,State of Ohio,J.P. Morgan,McGraw-Hill Education,Abercrombie & Fitch,Abbott Nutrition,Nationwide",,1984.0,OhioHealth Doctors Hospital,35,3.5,60,5000+ Employees,16.0,65.0,"http://www.glassdoor.com/Overview/Working-at-OhioHealth-EI_IE4657.11,21.htm",,4657,$1 to $2 billion (USD) per year,"Columbus, OH","Select Medical,Nationwide Children's Hospital,Mount Carmel Health",OhioHealth,68.0,"100 Best Companies to Work For,Fortune,2012,100 Best Companies to Work For,Fortune,2010",85.0,Nonprofit Organization,Health Care,,Columbus,OH,2.0,1,
www.calparents.org,,,,,Unclaimed Profile,,"Marriott,Hilton Worldwide,Hyatt,Starwood Hotels & Resorts,Four Seasons,MGM Resorts International,InterContinental Hotels Group,Omni Hotels,Fairmont Hotels & Resorts,Wyndham Vacation",,,,0,3.0,1,16 to 50 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-California-Parenting-Institute-EI_IE442957.11,41.htm",,442957,Unknown / Non-Applicable per year,"Santa Rosa, CA",Unknown,California Parenting Institute,1.0,,,Nonprofit Organization,Travel & Tourism,,Santa Rosa,CA,0.0,1,
www.sunfastusa.com,,,,,Unclaimed Profile,,"Nordstrom,Kohl's,J. C. Penney,Victoria's Secret Stores,Barnes & Noble,The Gap,Ross Stores",,,,0,3.0,1,Unknown,,100.0,"http://www.glassdoor.com/Overview/Working-at-Sun-Fast-International-Corp-EI_IE281862.11,38.htm",,281862,$50 to $100 million (USD) per year,"Brea, CA",Unknown,Sun Fast International Corp,1.0,,,Company - Private,Retail,,Brea,CA,0.0,1,
www.pnc.edu,3.0,,,,Unclaimed Profile,,"Purdue University,Life Time Fitness,Stanford University,Harvard University,NYU (New York University),Columbia University,ITT Technical Institute,University of Washington,Western Governors University,University of Southern California,University of North Carolina,Grand Canyon University",,,,0,3.2,6,150 to 499 Employees,2.0,41.0,"http://www.glassdoor.com/Overview/Working-at-Purdue-University-North-Central-EI_IE647164.11,42.htm",,647164,Unknown / Non-Applicable per year,"Westville, IN",Unknown,Purdue University North Central,2.0,,,College / University,Education,,Westville,IN,0.0,1,
www.smokymountainpizza.com,,,,,Unclaimed Profile,,"Buffalo Wild Wings,Applebee's,Cheesecake Factory,Darden,Red Lobster,Panda Express,Cracker Barrel,Olive Garden Italian Restaurants,Red Robin",,,,0,3.0,1,500 to 999 Employees,,,"http://www.glassdoor.com/Overview/Working-at-Smoky-Mountain-Pizzeria-Grill-EI_IE694242.11,40.htm",,694242,Unknown / Non-Applicable per year,"Boise, ID",Unknown,Smoky Mountain Pizzeria Grill,,,,Company - Private,"Restaurants, Bars & Food Services",,Boise,ID,0.0,1,
www.tidewaterpastoral.org,,,,"TPCS is a faith based non-profit counseling center in Norfolk, VA. We are an extension of the Hampton Roads faith community and are supported by a diverse group of congregations and foundations.",Engaged Employer,,"Archdiocese of St Louis,The Bair Foundation,Focus on the Family",,1974.0,,0,5.0,1,6 to 15 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Tidewater-Pastoral-Counseling-Services-EI_IE801801.11,49.htm",,801801,Less than $1 million (USD) per year,"Norfolk, VA",Unknown,Tidewater Pastoral Counseling Services,,,,Nonprofit Organization,Non-Profit,,Norfolk,VA,0.0,1,
www.outdoorchannel.com,,Jim Liberatore,,"You might say this company brings the outdoors inside through the television. Outdoor Channel Holdings owns and operates the Outdoor Channel, a cable network that reaches more than 30 million homes in the US with programming focused on hunting, fishing, and other outdoor pursuits. Among the network's shows are Jim Zumbo Outdoors, Addicted To The Outdoors, and Trev Gowdy's Monster Fish. In addition to its cable network, the company owns television production subsidiary Winnercomm which specializes in creating sports programming and related entertainment shows. Chairman Perry Massie and his brother Thomas (director) together own about 25% of the company.",Unclaimed Profile,,"Remington,Clear Channel Outdoor,Turner Broadcasting,HBO,FOX News,Disney ABC Television,Sinclair Broadcast Group,Scripps Networks Interactive,Weather Channel",,1994.0,,0,4.0,3,150 to 499 Employees,,100.0,"http://www.glassdoor.com/Overview/Working-at-Outdoor-Channel-EI_IE17407.11,26.htm",,17407,$10 to $25 million (USD) per year,"Denver, CO","Discovery Communications,ESPN,FOX Sports",Outdoor Channel,3.0,,,Company - Private,Media,,Denver,CO,0.0,1,
